 ID-EVENTO;TITULO;PRECIO;GRATUITO;LARGA-DURACION;DIAS-SEMANA;DIAS-EXCLUIDOS;FECHA;FECHA-FIN;HORA;DESCRIPCION;CONTENT-URL;TITULO-ACTIVIDAD;URL-ACTIVIDAD;URL-INSTALACION;NOMBRE-INSTALACION;ACCESIBILIDAD-INSTALACION;CLASE-VIAL-INSTALACION;NOMBRE-VIA-INSTALACION;NUM-INSTALACION;DISTRITO-INSTALACION;BARRIO-INSTALACION;CODIGO-POSTAL-INSTALACION;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TIPO;AUDIENCIA;
12036103;"Animales fantásticos: los secretos de Dumbledore";"";"1";"0";"";"";"2023-08-11 00:00:00.0";"2023-08-11 23:59:00.0";"22:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=96f7ce2d625b8810VgnVCM1000001d4a900aRCRD";"Cine de verano en Barajas";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b0542df84c668810VgnVCM2000001f4a900aRCRD";"";"";"";"";"";"";"";"";"";"";"";"";"";"/contenido/actividades/CineActividadesAudiovisuales";"";
12035528;"Animales fantásticos: Los secretos de Dumbledore";"";"1";"0";"";"";"2023-08-05 00:00:00.0";"2023-08-05 23:59:00.0";"22:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=07d3d4d31d3b8810VgnVCM1000001d4a900aRCRD";"Cine de verano. Villa de Vallecas";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c198d4d31d3b8810VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0dabd0b2571d1610VgnVCM1000001d4a900aRCRD";"Auditorio Municipal al aire libre Lola Camarena";"1";"AVENIDA";"LA GAVIA";"13";"VILLA DE VALLECAS";"ENSANCHE DE VALLECAS";"28051";"448205";"4469500";"40.37447621683769";"-3.6101291550314283";"/contenido/actividades/ActividadesCalleArteUrbano";"/usuario/Niños";
12043322;"Animales fantásticos: Los secretos de Dumbledore";"";"0";"0";"";"";"2023-07-29 00:00:00.0";"2023-07-29 23:59:00.0";"22:00";"El profesor Albus Dumbledore (Jude Law) sabe que el poderoso mago oscuro Gellert Grindelwald (Mads Mikkelsen) está haciendo planes para apoderarse del mundo mágico. Incapaz de detenerlo él solo, confía en el Magizoólogo Newt Scamander (Eddie Redmayne) para dirigir un intrépido equipo de magos, brujas y un valiente panadero Muggle en una misión peligrosa, donde se encuentran con antiguos y nuevos animales y se enfrentan a una legión cada vez más numerosa de seguidores de Grindelwald. Hay mucho en juego así que nos preguntamos hasta cuándo podrá permanecer Dumbledore al margen. Edad recomendada: No recomendada para menores de 7 años.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=74adfb260f7e8810VgnVCM1000001d4a900aRCRD";"Cine fórum: ¿Qué ocurrió entre mi padre y tu madre?";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=123aebc9b15c4710VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=34137b503a71c010VgnVCM1000000b205a0aRCRD";"Auditorio al aire libre Berlín";"1";"CALLE";"SAN ERNESTO";"10";"CHAMARTIN";"CIUDAD JARDIN";"28002";"442714";"4477836";"40.449208447370104";"-3.6755539136331894";"";"";
12027873;"Animales?: Los secretos de Dumbledore";"";"1";"0";"";"";"2023-08-13 00:00:00.0";"2023-08-13 23:59:00.0";"22:15";"David Yates, RU 2022";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=bf0882025da78810VgnVCM2000001f4a900aRCRD";"Cine de verano 2023. San Blas - Canillejas. Parque de Canillejas";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9be60d85dd678810VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=59337b503a71c010VgnVCM1000000b205a0aRCRD";"Auditorio al aire libre. Parque de Canillejas";"0";"CALLE";"NECTAR";"32";"SAN BLAS-CANILLEJAS";"CANILLEJAS";"28022";"448169";"4477063";"40.44260378345522";"-3.6111693057729117";"/contenido/actividades/CineActividadesAudiovisuales";"";
12042592;"Antifan 'La caída'";"";"0";"0";"";"";"2023-10-27 00:00:00.0";"2023-10-27 23:59:00.0";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=58cc86631f6e8810VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro de Cultura Contemporánea Conde Duque";"1";"CALLE";"CONDE DUQUE";"9";"CENTRO";"UNIVERSIDAD";"28015";"439759";"4475508";"40.42802889001877";"-3.710182353581842";"/contenido/actividades/RecitalesPresentacionesActosLiterarios";"";
11906787;"Antón Cortés Trío. Soniquete (Latina)";"";"1";"0";"";"";"2023-11-03 00:00:00.0";"2023-11-03 23:59:00.0";"19:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=702cbb869c3e5810VgnVCM2000001f4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6089ba61e681c010VgnVCM1000000b205a0aRCRD";"Auditorio y sala de exposiciones Paco de Lucía (Latina)";"1";"AVENIDA";"LAS AGUILAS";"2";"LATINA";"LAS AGUILAS";"28044";"435330";"4470783";"40.38513183038149";"-3.761911556533903";"/contenido/actividades/1ciudad21distritos";"";
12052056;"Aplicaciones de ocio para tu móvil";"";"1";"0";"";"";"2023-07-26 00:00:00.0";"2023-07-26 23:59:00.0";"10:30";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=98865f21fb529810VgnVCM2000001f4a900aRCRD";"Cambio climático: cómo nos afecta a las mujeres y qué podemos hacer";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b9730f8d73a00710VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8b8896d2d8ed0110VgnVCM1000000b205a0aRCRD";"Espacio de Igualdad Clara Campoamor. Villaverde";"1";"CALLE";"MARIA MARTINEZ OVIOL";"12";"VILLAVERDE";"LOS ROSALES";"28021";"441277";"4466932";"40.35087114162283";"-3.691508909255186";"/contenido/actividades/CursosTalleres";"/usuario/Mujeres";
11961461;"Aprende a identificar las mariposas de Madrid";"";"1";"0";"";"";"2023-09-29 00:00:00.0";"2023-09-29 23:59:00.0";"11:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=3210bc144b9e6810VgnVCM2000001f4a900aRCRD";"Aprende a identificar las mariposas de Madrid";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d17ac39a88fb5810VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8a22598d1351c010VgnVCM1000000b205a0aRCRD";"Centro de Educación Ambiental de Casa de Campo";"1";"PARQUE";"CASA DE CAMPO (JUNTO AL EMBARCADERO DEL LAGO)";"";"MONCLOA-ARAVACA";"CASA DE CAMPO";"28011";"437990";"4474399";"40.41789950036311";"-3.7309390858931137";"/contenido/actividades/CursosTalleres";"";
12041105;"Aquellos que desean mi muerte";"";"1";"0";"";"";"2023-07-29 00:00:00.0";"2023-07-29 23:59:00.0";"22:00";"Año: 2021Duración: 100 min.País: Estados UnidosDirección: Taylor SheridanGénero: Thriller | Crimen. NaturalezaSinopsis: Connor (Finn Little), un niño testigo de un asesinato, es perseguido por dos asesinos a través de las tierras salvajes de Montana. Aunque cuenta con Hannah (Angelina Jolie), una bombero y experta en supervivencia, para evitar que los secuaces le den caza, un peligroso incendio cercano amenaza con acabar con la vida de todos los implicados. Calificación: No recomendada para menores de dieciséis años";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5bf4b84538dd8810VgnVCM1000001d4a900aRCRD";"Cine de Verano Distrito Ciudad Lineal 2023";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c73ecbb7023c8810VgnVCM2000001f4a900aRCRD";"";"";"";"";"";"";"";"";"";"";"";"";"";"/contenido/actividades/CineActividadesAudiovisuales";"";
12048589;"Árboles de El Retiro";"";"1";"0";"";"";"2023-09-23 00:00:00.0";"2023-09-23 23:59:00.0";"11:00";"En el parque de El Retiro se pueden encontrar cerca de 170 especies distintas de árboles, un verdadero tesoro de Biodiversidad en pleno centro de Madrid. Durante este itinerario, se muestran de forma sencilla las técnicas empleadas en botánica para el reconocimiento de especies. Para ello, se caracterizan las especies más representativas del parque, comentando sus usos tradicionales, leyendas y curiosidades. Se presta especial atención a los árboles singulares del parque como el Ahuehuete del Parterre o los cipreses de los pantanos del estanque del Palacio de Cristal. Duración estimada: de 11:00 a 13:00 horas.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=31af9ea9aeb09810VgnVCM1000001d4a900aRCRD";"Itinerarios guiados matutinos";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e7b01130a93b1810VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=796b8193c73c4210VgnVCM1000000b205a0aRCRD";"Centro de Información y Educación Ambiental El Huerto de El Retiro";"1";"PASEO";"FERNAN NUÑEZ";"2";"RETIRO";"LOS JERONIMOS";"28009";"441779";"4473428";"40.40943503279114";"-3.6861797800993257";"";"";
12048639;"Árboles de El Retiro";"";"1";"0";"";"";"2023-08-31 00:00:00.0";"2023-08-31 23:59:00.0";"19:00";"En el parque de El Retiro se pueden encontrar cerca de 170 especies distintas de árboles, un verdadero tesoro de Biodiversidad en pleno centro de Madrid. Durante este itinerario, se muestran de forma sencilla las técnicas empleadas en botánica para el reconocimiento de especies. Para ello, se caracterizan las especies más representativas del parque, comentando sus usos tradicionales, leyendas y curiosidades. Se presta especial atención a los árboles singulares del parque como el Ahuehuete del Parterre o los cipreses de los pantanos del estanque del Palacio de Cristal. Duración estimada: de 19:00 a 21:00 horas.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=68f69ea9aeb09810VgnVCM1000001d4a900aRCRD";"Itinerarios guiados por El Retiro";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e7b01130a93b1810VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=796b8193c73c4210VgnVCM1000000b205a0aRCRD";"Centro de Información y Educación Ambiental El Huerto de El Retiro";"1";"PASEO";"FERNAN NUÑEZ";"2";"RETIRO";"LOS JERONIMOS";"28009";"441779";"4473428";"40.40943503279114";"-3.6861797800993257";"";"";
11769589;"Árboles exóticos de El Retiro";"";"1";"0";"";"";"2023-09-14 00:00:00.0";"2023-09-14 23:59:00.0";"10:00";"De las casi 170 especies botánicas presentes en el Retiro, muchas son foráneas. En este itinerario damos a conocer algunas de las especies exóticas que se cultivan en el jardín, enmarcando el itinerario en el Jardín del Romanticismo y las expediciones botánicas. Duración estimada: de 10:00 a 12:00 horas.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=a3fcaf6138133810VgnVCM2000001f4a900aRCRD";"Itinerarios guiados matutinos";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e7b01130a93b1810VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=796b8193c73c4210VgnVCM1000000b205a0aRCRD";"Centro de Información y Educación Ambiental El Huerto de El Retiro";"1";"PASEO";"FERNAN NUÑEZ";"2";"RETIRO";"LOS JERONIMOS";"28009";"441779";"4473428";"40.40943503279114";"-3.6861797800993257";"";"";
11970764;"Árboles exóticos de El Retiro";"";"1";"0";"";"";"2023-07-27 00:00:00.0";"2023-07-27 23:59:00.0";"20:00";"De las casi 170 especies botánicas presentes en el Retiro, muchas son foráneas. En este itinerario damos a conocer algunas de las especies exóticas que se cultivan en el jardín, enmarcando el itinerario en el Jardín del Romanticismo y las expediciones botánicas. Duración estimada: de 20:00 a 22:00 horas.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=fb931c74ad227810VgnVCM1000001d4a900aRCRD";"Itinerarios guiados matutinos";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e7b01130a93b1810VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=796b8193c73c4210VgnVCM1000000b205a0aRCRD";"Centro de Información y Educación Ambiental El Huerto de El Retiro";"1";"PASEO";"FERNAN NUÑEZ";"2";"RETIRO";"LOS JERONIMOS";"28009";"441779";"4473428";"40.40943503279114";"-3.6861797800993257";"";"";
11904088;"Árboles notables del Vivero";"";"1";"0";"";"";"2023-09-28 00:00:00.0";"2023-09-28 23:59:00.0";"10:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=72be8214f7ec5810VgnVCM1000001d4a900aRCRD";"Árboles notables del Vivero";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=2f2c8214f7ec5810VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8a22598d1351c010VgnVCM1000000b205a0aRCRD";"Centro de Educación Ambiental de Casa de Campo";"1";"PARQUE";"CASA DE CAMPO (JUNTO AL EMBARCADERO DEL LAGO)";"";"MONCLOA-ARAVACA";"CASA DE CAMPO";"28011";"437990";"4474399";"40.41789950036311";"-3.7309390858931137";"/contenido/actividades/ExcursionesItinerariosVisitas";"";
12039158;"Árboles singulares en torno al Lago";"";"1";"0";"";"";"2023-09-24 00:00:00.0";"2023-09-24 23:59:00.0";"10:00";"Recorrido circular en el que conocer la flora de las inmediaciones del Lago, prestando especial atención a los ejemplares más reconocibles como el Plátano Gordo o el Taray del Humedal u otros árboles notables como los cedros centenarios del Jardín del Centro de Información y Educación Ambiental. Itinerario circular dirigido a usuarios/as a partir de 9 años. Duración estimada: de 10:00 a 12:30 horas.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=93f4099c7c2d8810VgnVCM2000001f4a900aRCRD";"Itinerarios interpretativos y rutas de senderismo";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=38af832e34353810VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8a22598d1351c010VgnVCM1000000b205a0aRCRD";"Centro de Educación Ambiental de Casa de Campo";"1";"PARQUE";"CASA DE CAMPO (JUNTO AL EMBARCADERO DEL LAGO)";"";"MONCLOA-ARAVACA";"CASA DE CAMPO";"28011";"437990";"4474399";"40.41789950036311";"-3.7309390858931137";"";"";
12042044;"Archipiélago de los desastres";"";"0";"1";"J,V,S,D";"";"2024-05-02 00:00:00.0";"2024-05-05 23:59:00.0";"19:30";"Jueves a domingo / 19:30 horas";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=929432617b2e8810VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6d3ce3914381c010VgnVCM1000000b205a0aRCRD";"Teatro Español";"1,6";"CALLE";"PRINCIPE";"25";"CENTRO";"CORTES";"28012";"440597";"4474036";"40.414828532240946";"-3.700164949543688";"/contenido/actividades/DanzaBaile";"";
12042080;"Arder y no quemarse";"";"0";"1";"L,M,X,J,V,S,D";"";"2023-10-10 00:00:00.0";"2023-10-29 23:59:00.0";"19:00";"Martes a domingo / 19 horas";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=760632617b2e8810VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6d3ce3914381c010VgnVCM1000000b205a0aRCRD";"Teatro Español";"1,6";"CALLE";"PRINCIPE";"25";"CENTRO";"CORTES";"28012";"440597";"4474036";"40.414828532240946";"-3.700164949543688";"/contenido/actividades/TeatroPerformance";"";
12049239;"Arganzuela en imágenes. Un recorrido por la historia del Distrito.";"";"1";"1";"L,M,X,J,V,S";"";"2023-07-03 00:00:00.0";"2023-07-27 23:59:00.0";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=2d790c8565919810VgnVCM2000001f4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8b063d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Casa del Reloj (Arganzuela)";"1";"PASEO";"CHOPERA";"6";"ARGANZUELA";"CHOPERA";"28045";"440586";"4471782";"40.394522745106734";"-3.7000855961559855";"/contenido/actividades/Exposiciones";"";
12040204;"Arroyo Meaques";"";"1";"0";"";"";"2023-09-02 00:00:00.0";"2023-09-02 23:59:00.0";"10:00";"Ruta circular acompañados por el frescor de la ribera y la sombra del bosque caducifolio. Recorrido propicio para observar la flora y fauna asociada a las fresnedas y a las zonas húmedas. Paseo en que descubriremos restos de construcciones de épocas pasadas de lo que fue el Parque en otro tiempo. Itinerario dirigido a usuarios/as a partir de 9 años. Duración estimada: de 10:00 a 12:30 horas.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=4b5ce667e88d8810VgnVCM1000001d4a900aRCRD";"Itinerarios interpretativos y rutas de senderismo";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=38af832e34353810VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8a22598d1351c010VgnVCM1000000b205a0aRCRD";"Centro de Educación Ambiental de Casa de Campo";"1";"PARQUE";"CASA DE CAMPO (JUNTO AL EMBARCADERO DEL LAGO)";"";"MONCLOA-ARAVACA";"CASA DE CAMPO";"28011";"437990";"4474399";"40.41789950036311";"-3.7309390858931137";"";"";
12040199;"Arroyo Meaques";"";"1";"0";"";"";"2023-08-13 00:00:00.0";"2023-08-13 23:59:00.0";"10:00";"Ruta circular acompañados por el frescor de la ribera y la sombra del bosque caducifolio. Recorrido propicio para observar la flora y fauna asociada a las fresnedas y a las zonas húmedas. Paseo en que descubriremos restos de construcciones de épocas pasadas de lo que fue el Parque en otro tiempo. Itinerario dirigido a usuarios/as a partir de 9 años. Duración estimada: de 10:00 a 12:30 horas.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=0b3be667e88d8810VgnVCM1000001d4a900aRCRD";"Itinerarios interpretativos y rutas de senderismo";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=38af832e34353810VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8a22598d1351c010VgnVCM1000000b205a0aRCRD";"Centro de Educación Ambiental de Casa de Campo";"1";"PARQUE";"CASA DE CAMPO (JUNTO AL EMBARCADERO DEL LAGO)";"";"MONCLOA-ARAVACA";"CASA DE CAMPO";"28011";"437990";"4474399";"40.41789950036311";"-3.7309390858931137";"";"";
12062656;"Arte con materiales insólitos";"Matrícula: 25 euros las 3 sesiones (más gastos de gestión). Solo se devolverá el importe de la matrícula en caso de cancelación de la actividad.";"0";"0";"";"";"2023-10-08 00:00:00.0";"2023-12-03 23:59:00.0";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=1cefb3a602879810VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ef686a9ee7336110VgnVCM1000000b205a0aRCRD";"Matadero Madrid";"1";"PLAZA";"LEGAZPI";"8";"ARGANZUELA";"CHOPERA";"28045";"440946";"4471422";"40.39130985242181";"-3.6958028442054074";"";"";
11769516;"Artes en el Retiro";"";"1";"0";"";"";"2023-08-12 00:00:00.0";"2023-08-12 23:59:00.0";"10:00";"Los jardines de El Buen Retiro han servido como espacio para acoger mecenazgos y expresiones artísticas muy variadas, más de las que los visitantes imaginan. En este itinerario se presenta una obra de cada una de las Artes: Escultura de Ricardo Bellver, prosa de Galdós, poesía de Campoamor, música de Farinelli, arquitectura de Ricardo Velázquez? Duración estimada: de 10:00 a 12:00 horas.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=dd2baf6138133810VgnVCM2000001f4a900aRCRD";"Itinerarios guiados matutinos";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e7b01130a93b1810VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=796b8193c73c4210VgnVCM1000000b205a0aRCRD";"Centro de Información y Educación Ambiental El Huerto de El Retiro";"1";"PASEO";"FERNAN NUÑEZ";"2";"RETIRO";"LOS JERONIMOS";"28009";"441779";"4473428";"40.40943503279114";"-3.6861797800993257";"";"";
12061912;"Arteterapia para el cambio";"";"1";"1";"X";"";"2023-09-20 00:00:00.0";"2023-09-27 23:59:00.0";"10:30";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e660625aa3379810VgnVCM2000001f4a900aRCRD";"Arteterapia para el cambio";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=249c582623601810VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8b8896d2d8ed0110VgnVCM1000000b205a0aRCRD";"Espacio de Igualdad Clara Campoamor. Villaverde";"1";"CALLE";"MARIA MARTINEZ OVIOL";"12";"VILLAVERDE";"LOS ROSALES";"28021";"441277";"4466932";"40.35087114162283";"-3.691508909255186";"/contenido/actividades/CursosTalleres";"/usuario/Mujeres";
